id,animals,climateactions,consequences,setting,type
id_1178084678059708416_2019-09-28,Pets,No,No,No setting,Event invitations
id_1178090846010265600_2019-09-28,Pets,No,No,No setting,Event invitations
id_1178092668158529537_2019-09-28,No,Politics,Floods,No setting,Event invitations
id_1178095214361288706_2019-09-28,No,Politics,Floods,No setting,Event invitations
id_1177963180611526658_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178098878844981254_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178098932905336834_2019-09-29,No,No,No,No setting,Event invitations
id_1178101397117702148_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178106164086820864_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178108048122023937_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178109182899302400_2019-09-29,No,No,No,No setting,Event invitations
id_1178111521005678599_2019-09-29,No,No,No,No setting,Event invitations
id_1178113088156917760_2019-09-29,Pets,No,Floods,No setting,Event invitations
id_1178115844049518593_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178116053517291520_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178120750189944832_2019-09-29,Pets,Politics,No,No setting,Event invitations
id_1178121362545807360_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178122125678432257_2019-09-29,No,No,No,No setting,Event invitations
id_1178122932242923520_2019-09-29,Pets,No,No,No setting,Event invitations
id_1178130020843298816_2019-09-29,No,No,No,No setting,Event invitations
id_1178131139124482049_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178134615552212994_2019-09-29,Polar Bears,Politics,Floods,No setting,Event invitations
id_1178135309311193088_2019-09-29,Pets,No,No,No setting,Event invitations
id_1178135943439507456_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178136684850008064_2019-09-29,No,No,No,No setting,Event invitations
id_1178138617484660737_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178140178675884032_2019-09-29,No,No,No,No setting,Event invitations
id_1178141652281675777_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178148529346400256_2019-09-29,No,No,No,No setting,Event invitations
id_1178153983665479680_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178154483043442688_2019-09-29,No,Politics,No,No setting,Event invitations
id_1178160221912326144_2019-09-29,Pets,No,Floods,No setting,Event invitations
id_1178160348794408960_2019-09-29,No,Politics,Floods,No setting,Photo collage
id_1178160824818393089_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178163774802530304_2019-09-29,No,No,No,No setting,Event invitations
id_1178165154019565572_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178167254967472130_2019-09-29,No,No,No,No setting,Event invitations
id_1178168737058439168_2019-09-29,Polar Bears,Politics,Floods,No setting,Event invitations
id_1178170569344344064_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178170876585533442_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178171705233203201_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178184223410151424_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178184429497241600_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178194925927768064_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178197625662607360_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178198411327102976_2019-09-29,No,No,No,No setting,Event invitations
id_1178216883209867264_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178217852060479490_2019-09-29,Polar Bears,Politics,Floods,No setting,Event invitations
id_1178224117075435520_2019-09-29,No,Politics,Floods,No setting|Agricultural|Other setting,Infographic
id_1178260397641650176_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178262762411167744_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178266159956803584_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178266244501258242_2019-09-29,No,No,No,No setting,Event invitations
id_1178269169839738880_2019-09-29,No,Politics,No,No setting,Event invitations
id_1178275755358334978_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178280638107000839_2019-09-29,No,No,Floods,No setting|Agricultural|Other setting,Event invitations
id_1178283955390468096_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178284212757114880_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178285072060952577_2019-09-29,No,Politics,No,No setting,Event invitations
id_1178287641701371905_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178291996596805633_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178293260223221760_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178296518123630593_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178297160279957504_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178299647942631424_2019-09-29,No,Politics,Floods,No setting,Infographic
id_1178302597284929536_2019-09-29,No,No,No,No setting,Event invitations
id_1178303347335614468_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178306591520628737_2019-09-29,No,No,Floods,No setting,Data visualization
id_1178309520851902467_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178309834925629441_2019-09-29,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1178313330940895232_2019-09-29,No,Politics,Floods,Industrial area,Illustration
id_1178313332111138817_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178319183714689025_2019-09-29,Pets,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1178319216153366530_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178319230678249475_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178325977400627200_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178327725410603008_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178328305382109184_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178348524108431360_2019-09-29,No,No,Floods,No setting,Single photo
id_1178351225236066305_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178352903830028294_2019-09-29,No,No,No,No setting,Event invitations
id_1178358942180806656_2019-09-29,No,No,No,No setting,Infographic
id_1178363511380090880_2019-09-29,No,Politics,Floods,No setting,Infographic
id_1178372652060135424_2019-09-29,No,No,No,No setting,Event invitations
id_1178373924742160384_2019-09-29,Pets,Politics,No,No setting,Event invitations
id_1178374799094976513_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178376469866831874_2019-09-29,Pets,No,Floods,No setting,Event invitations
id_1178378243583414272_2019-09-29,No,No,No,No setting,Event invitations
id_1178379212190863361_2019-09-29,Pets,No,Floods,No setting,Screenshot
id_1178383933802782720_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178388047471284225_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178389919200354306_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178396492442136576_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178400479031824386_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178402269131395073_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178403491158642689_2019-09-29,No,No,No,No setting,Event invitations
id_1178405305262043137_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178406195285155840_2019-09-29,Pets,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1178406702275796993_2019-09-29,No,No,No,No setting,Event invitations
id_1178419714378420224_2019-09-29,No,No,No,No setting,Event invitations
id_1178424955903578114_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178426558060679169_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178428991629185024_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178431806309187585_2019-09-29,No,No,No,No setting,Event invitations
id_1178437664984326144_2019-09-29,Pets,No,No,No setting,Event invitations
id_1178438956695851008_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178440005540356096_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178440800390172673_2019-09-29,No,No,Floods,No setting,Event invitations
id_1178442319650967552_2019-09-29,Pets,Politics,Floods,No setting,Event invitations
id_1178445183983091712_2019-09-29,Pets,No,No,No setting,Event invitations
id_1178454114700681216_2019-09-29,Pets,Politics,No,Ocean,Infographic
id_1178457572619296768_2019-09-29,No,Politics,Floods,No setting,Event invitations
id_1178444403452649473_2019-09-30,No,No,No,No setting,Event invitations
id_1178597731415277569_2019-09-30,Pets,No,Floods,No setting,Event invitations
id_1178599072372051968_2019-09-30,No,No,No,No setting,Event invitations
id_1178601588920860672_2019-09-30,No,No,No,No setting,Meme
id_1178606013806776320_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178617191756906497_2019-09-30,Pets,No,Floods,No setting,Event invitations
id_1178618090466217984_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178624927882207233_2019-09-30,No,Politics,Floods,No setting,Infographic
id_1178629871473434626_2019-09-30,No,No,No,No setting,Event invitations
id_1178638638135033856_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178638946353451008_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178640542520901632_2019-09-30,No,No,No,No setting,Event invitations
id_1178640856770895873_2019-09-30,Pets,Politics,Floods,No setting,Event invitations
id_1178644376135880704_2019-09-30,No,No,No,No setting,Event invitations
id_1178646990269423616_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178647915914547200_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178648318458634240_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178653978759811072_2019-09-30,Pets,No,Floods,No setting,Event invitations
id_1178665096140251142_2019-09-30,Polar Bears,Politics,Floods,No setting,Event invitations
id_1178668044375203842_2019-09-30,Pets,Politics,Floods,No setting,Event invitations
id_1178671006333861889_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178673672040714240_2019-09-30,No,No,Floods,No setting,Infographic
id_1178673926433628160_2019-09-30,Pets,No,Floods,No setting,Event invitations
id_1178678416754855937_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178680930740736001_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178684642674778115_2019-09-30,No,No,No,No setting,Event invitations
id_1178684695468544000_2019-09-30,No,No,Floods,No setting,Illustration
id_1178689018059468807_2019-09-30,No,No,Floods,No setting,Infographic
id_1178691995780440064_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178695185208922112_2019-09-30,No,No,No,No setting,Event invitations
id_1178698169431011328_2019-09-30,Pets,Politics,Floods,No setting,Event invitations
id_1178705991862538243_2019-09-30,No,No,No,No setting,Event invitations
id_1178711656873857026_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178711740755742721_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178713865141534721_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178714683869663232_2019-09-30,No,No,No,No setting,Event invitations
id_1178716716978900992_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178717770348994560_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178723628583489542_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178726679361003520_2019-09-30,Pets,No,No,No setting,Illustration
id_1178727528871145472_2019-09-30,No,No,No,No setting,Event invitations
id_1178729834706604033_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178731007354327041_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178734785931427840_2019-09-30,No,No,No,No setting,Event invitations
id_1178735457066082304_2019-09-30,No,No,No,No setting,Event invitations
id_1178738847649271813_2019-09-30,No,Politics,Floods,No setting,Infographic
id_1178739049990897664_2019-09-30,No,Politics,Floods,No setting,Infographic
id_1178740433360445441_2019-09-30,No,No,No,No setting,Event invitations
id_1178740745597005825_2019-09-30,No,No,No,No setting,Event invitations
id_1178741255523721217_2019-09-30,No,Politics,No,No setting,Event invitations
id_1178743076380131328_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178747565258530823_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178751241897177089_2019-09-30,No,No,No,No setting,Event invitations
id_1178751270087094272_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178754487789527040_2019-09-30,No,Politics,No,No setting,Event invitations
id_1178757076497121280_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178757900946198528_2019-09-30,Pets,Politics,Floods,No setting,Event invitations
id_1178766091880931329_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178766513097957376_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178768117998206977_2019-09-30,No,No,No,No setting,Event invitations
id_1178773553820385280_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178777091854262272_2019-09-30,No,No,No,No setting,Event invitations
id_1178778101431431168_2019-09-30,Pets,Politics,Floods,No setting,Event invitations
id_1178778244620963845_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178780492562403328_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178782230199578625_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178782417005494280_2019-09-30,No,No,No,No setting,Event invitations
id_1178783336266895360_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178787967462236160_2019-09-30,No,No,No,No setting,Event invitations
id_1178790244856012800_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178791085163704320_2019-09-30,No,No,No,No setting,Event invitations
id_1178791515998441472_2019-09-30,No,No,Floods,No setting,Event invitations
id_1178802884001124352_2019-09-30,No,Politics,Floods,No setting,Event invitations
id_1178807782302212098_2019-09-30,No,No,No,No setting,Event invitations
id_1178812120785391616_2019-09-30,Pets,No,No,No setting,Event invitations
id_1178814952347504643_2019-09-30,No,No,No,No setting,Event invitations
id_1178818744585523204_2019-09-30,No,Politics,Floods,No setting,Event invitations
